case_id,source,case_number,title,tax_category,decision_date,decision_type,agency,summary,difficulty_score,source_url
tribunal_조심2025서4084,tribunal,조심2025서4084,쟁점세금계산서가 가공세금계산서인지 여부,부가가치세,2026-03-23,기각,조세심판원,"쟁점여행사의 대부분이 체납 후 중국으로 출국하는 등 자료상 확정되었고, 청구법인 및 쟁점여행사의 모객 사실이 확인되지 않으며, 2025.7.1.부터 면세점 송객용역에 대한 부가가치세 매입자 납부특례제도(조특법 제106조의11, 2024.12.31. 신설)가 시행되었으나, 이 건 부과처분의 대상이 되는 행위 이후에 발생한 제도가 청구법인의 실거래 여부를 방증한다고 볼 수도 없는바, 청구주장을 받아들이기 어려움",1.5,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=221474&semok=50
tribunal_조심2025부1062,tribunal,조심2025부1062,"청구인은 쟁점회계법인의 실사업자가 아니라 근로자이고, 이 건 처분이 이중과세에 해당한다는 청구주장의 당부",부가가치세,2026-03-20,기각,조세심판원,"형사유죄판결과 세무조사 확인서에 따르면 쟁점회계법인의 거래와 소득이 청구인에게 귀속된 것이 확인되고, 상당자금을 사적으로 인출하였으며, 자신이 운영하는 회사와 가공세금계산서를 수수하는 등 결정권한을 가지고 개인사업과 동일한 처리를 하는 등 청구주장을 받아들이기 어려움",1.5,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=221311&semok=50
tribunal_조심2025중4038,tribunal,조심2025중4038,청구인이 국내 이용자로부터 쟁점입금액을 받고 도박사이트를 이용하도록 한 것이 「부가가치세법」상 과세대상이 아니고 설령 그 대상이라도 부가가치세 매출과세표준이 과다하게 산정되었다는 청구주장의 당부,부가가치세,2026-03-19,기각,조세심판원,"본질적이고 중요한 사업활동은 국내(이용자의 모집, 도금의 입금, 배당금의 분배, 국내 금융기관에 개설된 차명계좌에 대한 자금관리 등)에서 이루어진 것으로 보이는(국외에 둔 서버는 단순히 인터넷을 통한 파일의 전송을 하는데 사용된 것에 불과) 등 ‘청구인이 이용자로부터 쟁점입금액을 받고 해당 이용자에게 쟁점도박사이트를 이용하도록 한 용역’의 공급장소는 국내로 봄이 타당함",1.5,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=221340&semok=50
tribunal_조심2024구2060,tribunal,조심2024구2060,쟁점세금계산서가 실제 재화·용역의 공급거래 없이 수수되거나 공급자가 사실과 다른 세금계산서에 해당하는지 여부,부가가치세,2026-03-19,기각,조세심판원,"청구법인들의 대표자들은 세무조사 심문 과정에서 쟁점 거래의 품목, 계약, 대금지급 등 전반에 대해 잘 모른다고 진술하였으며, 정상거래를 입증할 객관적이고 구체적인 증빙자료를 제출하지 못하였고, 거래 상대방들 역시 생산시설이 부존재하거나 불분명하고, 일부는 가공거래를 시인하여 부(-)의 세금계산서를 수수하는 등 정상적인 거래 당사자로 보기 어려우므로 청구주장을 받아들이기 어려움",1.5,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=221253&semok=50
tribunal_조심2025중2594,tribunal,조심2025중2594,쟁점할인액이 매출에누리인지 여부,부가가치세,2026-03-17,기각,조세심판원,"주목표량 달성 여부 및 미수채권액의 일부 입금에 따라 산정된 출고가 할인율을 목표를 달성한 대리점에게 차등(대리점별 할인율 3%∼10%) 지급하기로 하여, 사업연도 종료일 이후 사후 정산하였으므로 판매수량 및 미수채권 회수에 대한 장려의 의미",1.5,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=221306&semok=50
tribunal_조심2025인4286,tribunal,조심2025인4286,선의의 거래당사자라는 청구주장의 당부,부가가치세,2026-03-17,기각,조세심판원,"쟁점매입처의 대표자를 확인하거나 사업장을 방문하지 않고 계약하는 등 주의의무를 다하지 못하였고, 그 외 쟁점매입처가 정상업체임을 확인하였다는 증빙을 미제출하였으므로 선의의 거래당사자로 보기 어려움",1.5,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=221345&semok=50
tribunal_조심2025부3891,tribunal,조심2025부3891,신탁재산을 우선수익자별로 분리하여 물적납세의무 지정 및 압류를 하여야 한다는 청구주장의 당부,부가가치세,2026-03-12,기각,조세심판원,"납세의무자인 쟁점위탁자가 체납한 경우 「부가가치세법」 제3조의2 제2항에 따라 수탁자는 그 신탁재산으로써 물적납세의무를 지며, 부동산담보신탁계약에도 신탁재산에 대하여 수탁자가 물적납세의무를 부담하며 신탁재산에서 집행할 수 있도록 기재되어 있으므로 청구주장을 받아들이기 어려움",1.5,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=221344&semok=50
tribunal_조심2025서0393,tribunal,조심2025서0393,상조회사와의 업무제휴계약에 따라 가전제품 구매 고객에게 지급한 지원금이 매출에누리에 해당하는지 여부,부가가치세,2026-03-11,기각,조세심판원,"쟁점결합상품은 상조회사가 고객이 구매한 쟁점포인트로 제휴카드사에 가전제품 구매대금 중 쟁점지원금으로 분할 결제한 금액을 지급하거나, 쟁점포인트를 고객에게 캐시백 방식으로 환급하고, 고객이 위 캐시백 금액으로 가전제품 할부금액을 지급하는 구조인바, 결국 고객이 구매한 쟁점포인트를 활용하여 가전제품 대금 결제에 사용하는 방식이므로 고객이 할인받은 가전제품 대금은 존재하지 않는 것으로 보이는바, 매출에누리로 보기 어려움",1.5,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=221346&semok=50
tribunal_조심2025전3580,tribunal,조심2025전3580,쟁점매입세금계산서를 실물거래 없이 수수한 사실과 다른 세금계산서로 보아 부가가치세 등을 과세한 처분의 당부,부가가치세,2026-03-09,경정,조세심판원,"실제 법인세 경정시 공급가액을 손금으로 인정하여 청구법인이 실제 인력을 공급받은 사실이 없다고 보기 어려운 반면, 하위업체 대표자들은 김OO에게 명의를 대여해주었다고 시인하였을 뿐 아니라, 청구법인도 쟁점거래와 관련된 모든 사항을 최OO와 상의하여 결정한 것으로 확인되는 등 청구법인이 하위업체로부터 용역을 공급받았다고 보기도 어려운바, 청구법인이 최OO로부터 용역의 공급을 받으면서 하위업체의 명의로 쟁점매입세금계산서를 발급받은 위장거래에 해당함",1.5,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=221343&semok=50
tribunal_조심2026중1164,tribunal,조심2026중1164,특별현금화명령에 따라 채권자에게 주식 소유권이 이전된 경우 소득세법상 양도소득세 과세대상에 해당하는지 여부 등,양도소득세,2026-04-28,기각,조세심판원,"쟁점①에 대하여 살피건대, 법원의 특별현금화명령에 따라 채권자에게 쟁점주식의 소유권을 이전하고 청구인의 채권자에 대한 채무를 변제한 것으로 나타나는 이상 이는 「소득세법」및「증권거래세법」상 양도에 해당한다고 할 것인 점 등에 비추어, 청구주장을 받아들이기는 어려움 쟁점②에 대하여 살피건대, 「소득세법 시행령」제163조 제5항 제1호 가목은 「증권거래세법」에 따라 납부한 증권거래세는 양도비로서 필요경비로 공제할 수 이싿고 규정하고 있고, 문리 해석상 청구인이 쟁점주식의 양도에 관한 증권거래세를 납부한 사실이 없으므로 이를 필요경비로 공제할 수 없어 보이는 점 등에 비추어 청구주장을 받아들이기는 어려움",1.5,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=222334&semok=11
tribunal_조심2026인0033,tribunal,조심2026인0033,쟁점토지가 비사업용 토지에 해당한다고 보아 청구인의 경정청구를 거부한 처분의 당부,양도소득세,2026-04-28,기각,조세심판원,"쟁점토지는 재산세 별도합산대상 토지로 분류된 0000년과 법령에 따라 사용이 금지 또는 제한된 토지에 해당하는 기간만 비사업용 토지에서 제외되는 것으로 보이는바, 「소득세법」제104조의3 제1항 및 같은 법 시행령 제168조의6 제2호 각목에 따른 기간 동안 비사업용토지에 해당하므로 이 건 처분은 잘못이 없는 것오르 판단됨",1.5,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=222330&semok=11
tribunal_조심2026서1135,tribunal,조심2026서1135,양도소득세 계산시 쟁점비용을 쟁점건물만의 필요경비로서 공제해야한다는 청구주장의 당부,양도소득세,2026-04-28,기각,조세심판원,"쟁점비용 중 실제 명도목적으로 지출된 것으로 확인되는 비용은 ㅇㅇㅇ원으로 확인되는 점, ㅇㅇㅇ원의 경우 쟁점부동산의 인도의무를 이행하기 위해 지출하는 명도비용에 해당하므로 이를 쟁점건물에 한정된 필요경비라고 인정하기 어려운 점 등에 비추어, 실제 명도 목적으로 지출된 금액을 쟁점부동산의 공통 양도비용에 해당하는 것으로 보아 쟁점토지 및 쟁점건물의 양도가액에 비례하여 안분계산한 후 쟁점건물에 해당하는 비용만을 필요경비로 공제한 이 건 처분은 달리 잘못이 없다고 판단됨",1.5,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=222331&semok=11
tribunal_조심2026서1126,tribunal,조심2026서1126,배우자의 근무상 형편 등 부득이한 사유로 쟁점주택에 거주하지 못한 경우 거주한 것으로 보아 장기보유특별공제 적용시 소득세법 제95조 제2항의 표2에 따른 장기보유특별공제율을 적용하여야 한다는 청구주장의 당부,양도소득세,2026-04-28,기각,조세심판원,청구인 세대는 쟁점주택 보유기간 동안 쟁점주택에 거주한 사실이 없으므로 청구주장을 받아들이기는 어려움,1.5,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=222375&semok=11
tribunal_조심2026서0370,tribunal,조심2026서0370,청구인이 일시적 1세대 2주택 비과세 특례의 요건인 이사 및 전입 요건을 충족하지 못한 것으로 보아 과세한 처분의 당부,양도소득세,2026-04-28,기각,조세심판원,"청구인은 규주택을 취득한 후 전입신고를 하지 않은 것으로 확인되는 점 등에 비추어, 이 건 처분은 잘못이 없는 것으로 판단됨",1.5,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=222322&semok=11
tribunal_조심2026전0658,tribunal,조심2026전0658,쟁점감정가액을 쟁점건물의 취득가액으로 보아 양도소득세를 부과한 처분의 당부,양도소득세,2026-04-22,기각,조세심판원,"쟁점감정가액은 쟁점건물의 근저당 설정을 위해 감정한 가액으로 쟁점건물 취득일로부터 3개월 이내를 가격산정기준일로 하여 감정평가서를 작성한 가액이고, 쟁점감정가액을 부인할 만한 사정은 없음",1.5,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=222336&semok=11
tribunal_조심2026전0159,tribunal,조심2026전0159,과세기간을 달리한 쟁점거래를 하나의 거래로 보아 자경농지에 대한 양도소득세 감면한도를 적용한 처분의 당부,양도소득세,2026-04-22,기각,조세심판원,"쟁점거래는 서로 밀접한 관련이 있는 거래로서 서로 별개의 거래라 보기 어려우며, 쟁점토지를 2개 연도로 각각 나누어 양도할 객관적·구체적 사유가 충분히 제시되었다고 보기 어려움",1.5,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=222337&semok=11
tribunal_조심2026중0090,tribunal,조심2026중0090,"장기보유특별공제 적용 여부 판단 시, 주택 보유기간의 기산일을 구축아파트의 취득일로 보아야 하는지 아니면 신축아파트의 사용승인일로 보아야 하는지",양도소득세,2026-04-21,취소,조세심판원,"03.7.1.부터 시행된 도시정비법에 의하면 관리처분계획인가를 받아야만 조합원입주권을 취득한 것으로 볼 수 있고, 05.5.31. 개정 전 소득세법 시행령 제155조 제16항은 조합원입주권 자체를 양도하였을 경우에 한정적으로 적용되는 규정으로서, 주택재건축 조합원 중 1세대1주택 비과세 특례 규정을 적용받을 수 있는 조합원을 규정하기 위한 것일 뿐, 도시정비법에 따른 재건축사업으로 신축된 주택을 양도하는 경우의 취득시기에 대해서까지 일반적으로 규정한 것으로 보기는 어려움",1.5,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=222185&semok=11
tribunal_조심2026중0568,tribunal,조심2026중0568,쟁점건물에 대한 수용보상금 산정 시 감가상각이 반영되었으므로 그 취득가액에서 감가상가비를 차감하는 것은 이중차감에 해당한다는 청구주장의 당부,양도소득세,2026-04-16,기각,조세심판원,"청구인이 쟁점건물을 부동산임대업에 공하면서 사업소득금액 계산시 이미 감가상각비를 필요경비에 산입한 것으로 확인되므로 취득가액에서 이를 차감하지 아니할 경우 양도소득금액이 과소하게 계산되어 이중의 혜택을 받는 결과에 이르는 점 등에 비추어, 청구주장을 받아들이기는 어려움",1.5,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=222350&semok=11
